,Unnamed: 0,id,text,time_stamp
1567592,1567592,2188032046,@MeiNg I'll settle for The Last Lecture by Randy Pausch instead. He is inspirational. ,Mon Jun 15 21:11:21 PDT 2009
29808,29808,1563594698,going to bed.  i wish the hubby had more time off ,Sun Apr 19 23:26:51 PDT 2009
634016,634016,2233185673,David started basic Wednesday and they took his phone for who knows how long... missing his voice and his kisses ,Thu Jun 18 20:57:27 PDT 2009
352385,352385,2030961061,@Curiosafmmb  Dave yeah I prefer David actually!!. Yes he was Bill from Kill Bill. From what Ive hearded he had hung himslef ... ,Thu Jun 04 09:07:44 PDT 2009
742849,742849,2266664279,@d33pak ya...but m missing my &quot;beeryani&quot; on the weekends ,Sun Jun 21 08:53:46 PDT 2009
685994,685994,2250918815,so bored !  i want the Sims to hurry up and download,Sat Jun 20 01:52:41 PDT 2009
670505,670505,2246584191,@persef I would gladly have him back in exchange for my sandwich though ,Fri Jun 19 17:49:06 PDT 2009
1067082,1067082,1965429851,"@Boyislost Ok im gona go  but I dont want to be close with anyone atm, sry if it takes a min to reply im at work so i have to hide twitter",Fri May 29 15:54:26 PDT 2009
235318,235318,1979760226,@aeroform Naptime for me. Can't keep my eyes open. ,Sun May 31 04:23:40 PDT 2009
1086249,1086249,1969287757,"fed up with Windows, so Ubuntu Netbook Remix Edition is now on Kaylee ",Fri May 29 23:34:13 PDT 2009
3316,3316,1468567016,I will never like getting up at 5 am  dumb work schedule.,Tue Apr 07 02:27:28 PDT 2009
659750,659750,2242261813,@DVDeMm Want my Amazon box to arrive.  Probably Royal Mail playing football with it!,Fri Jun 19 11:58:27 PDT 2009
313053,313053,2001663857,"@dougiedaydream well yes but with a trilby, red wayfarers and a vintage casio watch in tow. i thought i looked good. ",Tue Jun 02 01:38:41 PDT 2009
972201,972201,1832353250,@KellyOlexa it is like boxers under pants....It is to be FREE or not to BE FREE!!!! ,Sun May 17 20:40:31 PDT 2009
726707,726707,2262642192,@GoCheeksGo i tried to vote but my phone sucks and wouldn't let me ,Sat Jun 20 22:55:35 PDT 2009
171108,171108,1963113835,@mileycyrus voting has closed ,Fri May 29 12:13:27 PDT 2009
983657,983657,1834313722,@SashaKane - That's a great mood to be in. Do you mind if I borrow it for this week?! ,Mon May 18 02:27:27 PDT 2009
743518,743518,2266869991,@TheRealAD aw poor baby ,Sun Jun 21 09:14:12 PDT 2009
423459,423459,2062878498,Photo: suneoke: saddens me that she’s taken  *tear* lol http://tumblr.com/xgo1z1owl,Sun Jun 07 00:36:12 PDT 2009
946793,946793,1822794494,Then - Brad Paisley ,Sat May 16 20:24:14 PDT 2009
491962,491962,2184010799,giving up on having a job this summer. Managers continue to fail to call me. Looks like its going to be a long broke year. ,Mon Jun 15 15:17:33 PDT 2009
552530,552530,2203419018,Rumours OS 3 being released when Apple employees get into work (9am). Therefore 5pm uk time ,Tue Jun 16 23:41:55 PDT 2009
437176,437176,2065853399,uni. home work ,Sun Jun 07 09:25:12 PDT 2009
794077,794077,2326847847,enjoying my week off...now comes the busy part... ,Thu Jun 25 07:35:26 PDT 2009
1389819,1389819,2053164762,"@BecM49 i am, thanks (: i'll put you in mine ",Sat Jun 06 03:31:42 PDT 2009
1217002,1217002,1989694103,"Checking in  Good morning twitter fam! I'm in Miami, up bright and early, ready to hit the gym! xo",Mon Jun 01 02:28:26 PDT 2009
1060737,1060737,1963551944,@NickHexum Please play Daisy Cutter+Jackpot+the rest of Uplifter in Atlanta. That'd be a pretty good 4th of July. ,Fri May 29 12:53:45 PDT 2009
265381,265381,1988790740,"Bank card fraud victim  $1,600 spent in 24hs. $400 at Celebrities, $400 at Richards on Richards and $800 at Safeway.",Sun May 31 23:23:03 PDT 2009
1461410,1461410,2063932973,has to go. bye  http://plurk.com/p/z2e6x,Sun Jun 07 04:38:07 PDT 2009
1140337,1140337,1977029337,taking a bath..and then go to the chruch!! ,Sat May 30 19:54:56 PDT 2009
42099,42099,1675955820,"not good, not good. ",Fri May 01 20:44:01 PDT 2009
1164065,1164065,1979730471,"@mr_billiam did you get your yabbies and your yobbos mixed up, or something?  ",Sun May 31 04:16:25 PDT 2009
923938,923938,1754848684,@peanut2468 basically i was going 2 go 2 ur casa as soon as i got my license but u wernt home so... ,Sun May 10 07:33:41 PDT 2009
465359,465359,2175335013,cold and flu tablets = EPIC FAIL. they dont even work ,Mon Jun 15 00:42:07 PDT 2009
749907,749907,2285340397,@TheWayIRoll I don't know where is she... but I miss her  ahah goodnight honey! n.n,Mon Jun 22 15:00:35 PDT 2009
89660,89660,1755432031,tired  and beleives early mornings should be illegal!,Sun May 10 09:07:24 PDT 2009
1421786,1421786,2058381483,"@dontforgetchaos aaah, sorry, you know i love you really!! hee hee  ;)",Sat Jun 06 14:49:40 PDT 2009
907334,907334,1695730935,@FredroC1469 most of the time ,Mon May 04 06:49:18 PDT 2009
180256,180256,1966508995,"Oven has been on since 3:15... that's almost 3 hours!  3 loaves (1 cinnamon bread) &amp; 2.5 batches of rolls are baked. scones, not made yet ",Fri May 29 17:53:54 PDT 2009
563406,563406,2205913910,"@Em_Love yes, and FOH played at my friends school  how unfair?",Wed Jun 17 05:40:50 PDT 2009
44355,44355,1676840556,man... I'll miss the JRuby on Google App Engine talk at #railsconf ,Fri May 01 23:24:03 PDT 2009
640440,640440,2234988636,friday night and no 1 to go party wit im a loner in my own country ,Fri Jun 19 00:10:41 PDT 2009
1021602,1021602,1882601021,"@Stella_Holman no, orkut? ",Fri May 22 07:09:46 PDT 2009
173198,173198,1963947107,"oh no, i need new work shoes...i broke this one! ",Fri May 29 13:29:32 PDT 2009
232687,232687,1979218514,@paulpuddifoot your pic/avatar is gone ,Sun May 31 02:06:45 PDT 2009
48090,48090,1677785521,"Ahh, I'm stuck... For my birthday I can either get a new phone (SMSNG Omnia) or I can get a Sky box in my room... HELP! Idk what to doooo ",Sat May 02 03:59:08 PDT 2009
1594180,1594180,2192101038,@jmaxxz sssshhhhh....I run both at work ,Tue Jun 16 06:30:34 PDT 2009
751549,751549,2286110860,Praying! I live like an hour away from where it happened. ,Mon Jun 22 16:00:37 PDT 2009
165773,165773,1961044850,at work  then back to my baby's house ,Fri May 29 08:54:05 PDT 2009
866063,866063,1677553015,going to 3 Horseshoes in Radnage for lunch with friends. Should be good! ,Sat May 02 02:42:05 PDT 2009
235292,235292,1979756812,don't want to do my maths exam tomozz  iv left school for good  why make us come back and do them ,Sun May 31 04:22:48 PDT 2009
1415955,1415955,2057318054,@KatiaDominos lmao yeah it is xD &amp; omg i put joe dancing to single ladies on my ipod!!! ,Sat Jun 06 12:46:43 PDT 2009
753642,753642,2286951445,"F to the Y to the I: I'm now home, but my stupid phone is still @ the office, so don't bother calling or texting me tonight. ",Mon Jun 22 17:08:56 PDT 2009
5057,5057,1468981934,@HURM the way i have been feeling the last few days and nights... i think i have conficker... it tried playing opossum... it didnt work ,Tue Apr 07 04:41:58 PDT 2009
58210,58210,1685845802,I am ill  And that when it's such good weather! Oh my english is so bad ,Sun May 03 02:23:20 PDT 2009
338725,338725,2014496005,out of smokes and broke as a mothafuckerrr ,Wed Jun 03 01:43:34 PDT 2009
757324,757324,2295285892,Sad that @mimigee will no longer be a fixture when i go visit NYC   Good luck at school!,Tue Jun 23 07:43:47 PDT 2009
1126929,1126929,1975105626,About to Hang out with Sadey ,Sat May 30 14:27:34 PDT 2009
758984,758984,2296004026,wtf happened 2 the sun?? its all alex's fault (quote &quot;Wot wud u do if it started pissin it down?&quot;) rain sucks ,Tue Jun 23 08:38:49 PDT 2009
958623,958623,1825796249,"at home, restingg ",Sun May 17 06:51:57 PDT 2009
572257,572257,2209199582,U still waiting for still update! I've been sitting like a mad man all day! ,Wed Jun 17 10:07:26 PDT 2009
568421,568421,2207540493,We can has OS 3 update?.......no we hasn't.   (shakes head and mopes away),Wed Jun 17 08:04:09 PDT 2009
457670,457670,2071652936,need rest but need Michelle ,Sun Jun 07 19:43:40 PDT 2009
763060,763060,2298153222,@tpphotography bonkers isn't it? Pocket calculator + photocell somehow = ££££'s I've been looking for a reasonably priced one but no joy ,Tue Jun 23 11:19:20 PDT 2009
