,Unnamed: 0,id,text,time_stamp
485003,485003,2180980739,@ccal4321MD i tried to reply to your DM but it wont let me. ,Mon Jun 15 11:12:11 PDT 2009
169683,169683,1962685920,Andrew's flight back to CO should be landing soon ,Fri May 29 11:27:53 PDT 2009
1420561,1420561,2058163641,@mutzen28 i hope so too we would all love to see you again ,Sat Jun 06 14:23:34 PDT 2009
676596,676596,2248444586,"Wrong way to start the weekend: missing my movie/friends due to unscheduled oncall work, then oncall for the rest of weekend ",Fri Jun 19 20:38:05 PDT 2009
1094291,1094291,1970133982,@rjakesdub Hi  how are you?,Sat May 30 02:35:35 PDT 2009
669042,669042,2246129018,I slep from 5 till 8.  1 hour till babe gets home. 1 hour till kyle and lauren.  I miss alex forever. fuck ,Fri Jun 19 17:08:08 PDT 2009
458211,458211,2071820224,@tigerwhispers I haz no sewing machine and I fail at sewing in general   I can haz ur skillz? XD,Sun Jun 07 19:58:30 PDT 2009
28754,28754,1559805556,@LayC  not enough time in the day,Sun Apr 19 12:05:34 PDT 2009
808028,808028,1469111360,"@MH0861 I wish you a good year of being 24  It has been mediocre for me, but I know you will make the best of .. http://tinyurl.com/d8ofb2",Tue Apr 07 05:14:51 PDT 2009
145478,145478,1882226291,Im coming to terms with not having tickets for tomorrow  and Ive just made choc crispy cakes!,Fri May 22 06:28:46 PDT 2009
725643,725643,2262373275,gonna say goodbye to Julie before she leaves to France ,Sat Jun 20 22:23:14 PDT 2009
324147,324147,2005948065,Oh God. I just realized that means she was pregnant at 12. Stuff like that just makes me sick. Poor kid died of intense internal burning. ,Tue Jun 02 10:25:25 PDT 2009
1368195,1368195,2050563111,"@theroser You are so funny! Love you, Please give me a feedback ",Fri Jun 05 18:53:46 PDT 2009
1140846,1140846,1977094369,hi nichkhun i like you! ,Sat May 30 20:05:15 PDT 2009
296318,296318,1997095732,"Miks ma õuest mehehääli kuulen?! Not good. Isa pole ka kodus so it's even worse. Fuck the countryside, tahan linna ",Mon Jun 01 16:14:44 PDT 2009
542161,542161,2200340757,@Taycobins Jacob Black I write I love you and I don't get nothing back ,Tue Jun 16 18:45:54 PDT 2009
507776,507776,2188987168,i dont want to sleep alone ,Mon Jun 15 22:59:46 PDT 2009
767211,767211,2300316118,@supercharz they were all out of pistachio    - had straccioto instead..,Tue Jun 23 13:59:54 PDT 2009
625125,625125,2230134993,i havent been on in FOREVERRR!!! i am bored with DRAMA!  urgg,Thu Jun 18 16:41:17 PDT 2009
1113182,1113182,1972544222,Re-pinging @mimi_thee_turtlee: Rawrr !  .. WOOF ( ! ) =0),Sat May 30 09:25:30 PDT 2009
1029152,1029152,1932730630,@SinaAmedson i cant totally hear the connection after you pointed it out. i like that you know the word to 'thank you for being a friend' ,Tue May 26 22:05:25 PDT 2009
341218,341218,2014997618,I h8 bein in da hse all day...MA MUM JUS WNTS ME 2 DO BRE CHORES.... ,Wed Jun 03 03:22:42 PDT 2009
68719,68719,1692983604,Another good weekend of working in the yard and garden. Back 2 reality tomorrow ,Sun May 03 21:15:40 PDT 2009
187820,187820,1968737641,@victormoreno Oh man.  Totally bummed I forgot about this. ,Fri May 29 22:05:53 PDT 2009
443597,443597,2067601147,"@Tiffanyco22 I hope u prayed for me, I need it ",Sun Jun 07 12:37:58 PDT 2009
894130,894130,1692139689,@MarktotheAdam whew glad you found it! I love my blackberry ,Sun May 03 19:21:35 PDT 2009
643795,643795,2235859149,Who's been lucky enough to pick up the spanking new iPhone 3gS today? What's it like? Wish I was due an upgrade! ,Fri Jun 19 02:15:09 PDT 2009
740233,740233,2265938136,Meeting Geri for brunch and later will check the Francis Bacon exhibition out @metmuseum with Teca and Wolf. Rainy sunday ,Sun Jun 21 07:35:59 PDT 2009
687447,687447,2251272590,@cbranners what you nervous about chazza? i think i will be dateless tonight by the way ,Sat Jun 20 02:58:57 PDT 2009
946079,946079,1822541090,watching Ferris Bueller's Day Off!!!  ,Sat May 16 19:48:54 PDT 2009
909371,909371,1751178758,Happy morning to everyone! ,Sat May 09 18:51:03 PDT 2009
621755,621755,2228935924,i have a headache ,Thu Jun 18 15:04:24 PDT 2009
1373840,1373840,2051365322,Spendin another wonderful night with my AMAZING Kyle ,Fri Jun 05 21:48:43 PDT 2009
550671,550671,2202970284,@lauramora text me its you...lost contacts ,Tue Jun 16 22:45:59 PDT 2009
420190,420190,2062153527,@Rove1974 aaaawww  thats a shame that she's sick,Sat Jun 06 22:28:10 PDT 2009
571267,571267,2208738673,Out the lab bout to go to song stank self ,Wed Jun 17 09:34:04 PDT 2009
1288377,1288377,2002477680,yum salad was delicious except for the olives and the cheese..but it was very nice though ,Tue Jun 02 04:19:50 PDT 2009
350359,350359,2017718105,HAAAAAPPPPPPPPPPYYYYYYYYYY thanks God i love you so much. please dont take it away from please i'll do anything ,Wed Jun 03 08:50:32 PDT 2009
621972,621972,2229017590,"Doing language's homework, i'm so boriiing! i wanna play restaurant city but i have to do this! ",Thu Jun 18 15:10:37 PDT 2009
1560756,1560756,2186412181,@ChristineDBeebe I'm a real person ,Mon Jun 15 18:48:10 PDT 2009
524023,524023,2193333553,@magelbasa oh? why are you disappointed?... ,Tue Jun 16 08:18:56 PDT 2009
1301,1301,1468125498,@LarrissaR please don't leave. stay for grant's bday ,Mon Apr 06 23:51:13 PDT 2009
564447,564447,2206202090,"Mmmm morrning coffee s good, sore from gym not qute good ",Wed Jun 17 06:10:17 PDT 2009
1280522,1280522,2001645465,some people say pegg did a bad job of scotty but they are wrong he did really well ,Tue Jun 02 01:34:51 PDT 2009
696396,696396,2253514173,I'm off go bed tweeps! This weather is crazy ,Sat Jun 20 08:17:50 PDT 2009
333308,333308,2013291860,They r making me take out my eyebrow ring!  any suggestions?,Tue Jun 02 22:19:58 PDT 2009
927577,927577,1759237626,likes rice.    gimme!,Sun May 10 18:46:16 PDT 2009
703903,703903,2255854435,why is it the older i'm getting the longer i need to get over things 2 nights with no sleep never used to bother me.. ,Sat Jun 20 11:53:30 PDT 2009
717530,717530,2260026150,cant believe were done... for now. but still. im really going to miss everyone ,Sat Jun 20 18:32:59 PDT 2009
1461911,1461911,2063979279,@sangsara i'm sure you were stunning. She's a lucky girl. ,Sun Jun 07 04:48:24 PDT 2009
691834,691834,2252337804,@frito_m0jito late but..it isn't MY puppy  This is sad times. Because we have no puppies we just babysit other peoples puppies. Shessocute,Sat Jun 20 06:02:30 PDT 2009
752080,752080,2286338499,@MissTellu aww you guys want to do touristy stuff ,Mon Jun 22 16:18:38 PDT 2009
1249288,1249288,1996044993,would anyone enjoy the pleasure of picking me up from burbank airport this afternoon?  i'll be your bestfriend!!,Mon Jun 01 14:26:56 PDT 2009
1529246,1529246,2177540175,Good morning everyone hope you had a great weekend. ,Mon Jun 15 06:17:04 PDT 2009
1228334,1228334,1991169741,"@Dr_Itor 40 minutes ago...got rid of some bad stuff, huh?  ;-)  MJ...haven't set it up yet.  But CP is definitely doable.  ",Mon Jun 01 06:32:12 PDT 2009
1276944,1276944,2001267178,@cesarnoel Thank you so much for the quote. I really appreciate it. ,Tue Jun 02 00:20:19 PDT 2009
511110,511110,2189817715,"Sadly, we think the fox has feasted on the white peacocks ...    All part of the natural cycle but we're still hoping they will reappear",Tue Jun 16 00:59:30 PDT 2009
747531,747531,2283681436,". @oomlout Unfortunately, there are not Japanese typewriter that can be electronically controlled ",Mon Jun 22 12:56:16 PDT 2009
361623,361623,2046978538,Disgusted that i bought a loaf of banana bread from some guy who came into the office today ,Fri Jun 05 12:58:27 PDT 2009
691299,691299,2252206810,my shoulder aches ,Sat Jun 20 05:43:44 PDT 2009
759726,759726,2296342661,@kissingxbeats Yeah I know... ,Tue Jun 23 09:04:01 PDT 2009
269779,269779,1989686113,"@JCHart lol nope, best writing happens once everyone else in bed ;)  And often after midnight!  I was procrastinating tho ",Mon Jun 01 02:26:35 PDT 2009
1226798,1226798,1990889837,hoping that ela will recover from her destroyed foot soon! ... &amp; trying to get some work done - in the sun ,Mon Jun 01 05:58:27 PDT 2009
483252,483252,2180302720,@aanjelicaa91 lolz. Having fun yet? I'm so bored ,Mon Jun 15 10:17:07 PDT 2009
344081,344081,2015593774,Omj I'm sooo fed up I could just die ,Wed Jun 03 05:03:42 PDT 2009
982861,982861,1834243480,@mmuzzle_of_bees downloaded &amp; loving it. thanks for sharing ,Mon May 18 02:10:56 PDT 2009
1137832,1137832,1976779407,"barcamp san diego 5 was great today  thanks to everyone who came, more awesomeness tomorrow! #bcsd5",Sat May 30 19:02:49 PDT 2009
175735,175735,1964970354,@JaySkillz aww poor precious ,Fri May 29 15:06:43 PDT 2009
1067500,1067500,1965507303,~ Listening to ATB - Future Memories  ~,Fri May 29 16:02:33 PDT 2009
1593490,1593490,2191944736,just ordered my bfast burrito  time to work on the proper page.,Tue Jun 16 06:14:45 PDT 2009
1113036,1113036,1972524633,"finally home everybody, what a great movie Angels and Demons! yeah ",Sat May 30 09:23:17 PDT 2009
71909,71909,1694087630,going to sleep. thinking about her. i can hear my neighbors baby crying like an idiot. and sarah made fun of me for having twitter today. ,Mon May 04 01:01:45 PDT 2009
1104776,1104776,1971205359,@HYPE_cycling The music is why I go to any club....Clean and on the pill....You have a side job nobody knows about? ,Sat May 30 06:30:29 PDT 2009
516734,516734,2191141462,just sitting at my nans bored out my head ,Tue Jun 16 04:37:04 PDT 2009
928973,928973,1759814837,I love seeing Andrew  He was so precious.,Sun May 10 20:01:32 PDT 2009
993082,993082,1835340037,"@jakrose Reusable grocery bags are a good idea -- I just see more and more people give away junk, &amp; it's wasteful.  One man's opinion ",Mon May 18 05:45:47 PDT 2009
1545959,1545959,2182275990,http://bit.ly/19Fm7d  -- that is why i bought this; http://twitpic.com/7hklr  ,Mon Jun 15 12:57:29 PDT 2009
731274,731274,2263780527,"@JayGreasley aww no! If we had 2 of ours stolen, then we'd have none  poor little blighters! Stolen by Foxy Loxy I take it?",Sun Jun 21 01:47:28 PDT 2009
162849,162849,1957639255,Bah day is not ending as nicely as it began ,Fri May 29 01:07:48 PDT 2009
662856,662856,2243873273,Bad News on the Boof's hand. &quot;[I'll get back] probably about 80-something percent. I'll be able to make a fist again.&quot; ,Fri Jun 19 14:00:41 PDT 2009
670121,670121,2246467950,"apparently, FLLW's Ennis House is for sale because it needed more maintenance than its nonprofit could provide. sigh.http://bit.ly/fllweh ",Fri Jun 19 17:38:26 PDT 2009
397915,397915,2056752761,@exoticbella_ never that just making sure u dont ruin the goods.. And I thought we was top notch ace boon coons.I never get promo help ,Sat Jun 06 11:43:42 PDT 2009
1107644,1107644,1971618673,Squirting water on a dog that turns into a wolf when contact with water. It's beautiful here. I'm going down in the garden to write. ,Sat May 30 07:30:57 PDT 2009
805164,805164,1468625936,"One hour of complete balck-out, no twitter, no MAC,...No life?! how pathetic really.Made the most of it though, sun was there, reliable ",Tue Apr 07 02:48:36 PDT 2009
1046042,1046042,1957618279,@chiukimberly ate kim. sna mabuo ulit ung KIMIKEE. wahaha. kht your song lan gnun. ,Fri May 29 01:03:52 PDT 2009
1081917,1081917,1968634978,@Real_DavidCook i loved it  permanent? . i watched the replay so many times just to hear that song once again ),Fri May 29 21:51:55 PDT 2009
1415942,1415942,2057317687,@mandisaofficial - how sweet! a WOF marriage proposal!  Props to the guy!!  That's guts doing it in front of thousands of women! ,Sat Jun 06 12:46:40 PDT 2009
462071,462071,2174601828,I really didn't want to leave my warm bed this morning ,Sun Jun 14 22:54:13 PDT 2009
544977,544977,2201281903,sorry to all babies at sambuca  cant do it tonight...SLEEP!! i kno i kno... i'm still a lame lol wht can i say,Tue Jun 16 20:03:31 PDT 2009
1008888,1008888,1880847574,"@WildlifePhotog yep, latest expense claim in is from a tyre shop in Frimley! ",Fri May 22 02:43:02 PDT 2009
217721,217721,1975995650,my evenings plan just got cancelled.    guess i gotta save up my dance moves for next weekend anyway,Sat May 30 16:21:35 PDT 2009
428627,428627,2063968611,what the fuck! i think my twitter have been hacked! ,Sun Jun 07 04:46:02 PDT 2009
81344,81344,1752687938,"@dhmorton Ah, mine was set for 5:15 ",Sat May 09 22:39:29 PDT 2009
1037850,1037850,1956587592,yay i got it to work ,Thu May 28 22:12:29 PDT 2009
937082,937082,1793141338,@Zirro you`re welcome ,Thu May 14 01:31:55 PDT 2009
886675,886675,1686780058,@Lettyauron I agree. Ignoring instead of attacking.  I guess Miss P. doesn't bother herself cause of nobodyz like him/her.,Sun May 03 06:44:40 PDT 2009
557572,557572,2204548135,"Woken up to a not very nice day. It's cloudy and humid. Got some work to do today, and grandpa goes back to Wales! ",Wed Jun 17 02:30:19 PDT 2009
683159,683159,2250191355,I am SO excited for Jess and Dave's wedding! But not so excited for Jess to move so far away  ,Fri Jun 19 23:55:12 PDT 2009
823017,823017,1555848784,@montefontaine you must not have any scottish or irish in ya? i hold my liquor very well! ,Sat Apr 18 20:52:15 PDT 2009
530827,530827,2196072171,Transformers 2 cannot come fast enough ,Tue Jun 16 11:59:26 PDT 2009
553345,553345,2203603243,Omgg i have an email of my besty saying i need to call her its urgent...im so scared ,Wed Jun 17 00:06:32 PDT 2009
325131,325131,2006957651,Missing a very special friend right now!!!  ,Tue Jun 02 11:56:10 PDT 2009
1302496,1302496,2008444140,@adhaaL Lol!! Totally!! ,Tue Jun 02 14:08:25 PDT 2009
853486,853486,1573193801,Our seasonal table   http://yfrog.com/0emhtbj,Tue Apr 21 00:05:53 PDT 2009
388428,388428,2054229388,the hot bowl of rice from microwave burnt my tongue!  No more fishballs. Left me with just soup &amp; 3 tofu ,Sat Jun 06 06:52:48 PDT 2009
734732,734732,2264621380,I was arguing with my sister and my dad does not do anything he is just watching TV ,Sun Jun 21 04:26:43 PDT 2009
396398,396398,2056352857,Another Sunday ....nothing has to do ,Sat Jun 06 10:59:31 PDT 2009
1175548,1175548,1981116097,But it was all for a good return of memories... lots of it. ,Sun May 31 08:27:15 PDT 2009
1232955,1232955,1992070212,@mitchm glad to have you back my African brother!! ,Mon Jun 01 08:08:55 PDT 2009
121591,121591,1833545668,So tiered after a day in the car. Also jelouse that my little brothe has a blackberry NOT FAIR ,Sun May 17 23:38:09 PDT 2009
142838,142838,1881573713,"Ah, you know I really thought the weather might actually be good today but alas as usual it's RAINING. ",Fri May 22 05:01:31 PDT 2009
154006,154006,1933077900,@Zackules Gah sorry I've just been trying to finish crap up and I'm going to be out of town this week ,Tue May 26 22:56:25 PDT 2009
564142,564142,2206116366,@yuvipanda LOL I don't know any CSE girl in my college. Some tweeps tease with an unknown CSE girl (which was started by @rampantheart) ,Wed Jun 17 06:01:51 PDT 2009
600627,600627,2220956003,@ChasL [ 10 Real Life Networking Tips for Tweeters http://bit.ly/14I4EQ ] This link didn't work for me  ...could you check it?,Thu Jun 18 04:22:31 PDT 2009
348459,348459,2016769830," we'll miss you, Rodney Harrison (Please don't pull a Brett Favre!) http://tinyurl.com/r2ugdk",Wed Jun 03 07:19:56 PDT 2009
736008,736008,2264915694,"eurghh, my coffee has gone cold. ",Sun Jun 21 05:18:03 PDT 2009
764876,764876,2299132879,has really bad days.. what's wrong? Don't know and that's the worst ,Tue Jun 23 12:32:33 PDT 2009
406942,406942,2059053749,"And now I'm here, I should be off to bed soon ",Sat Jun 06 16:09:18 PDT 2009
829920,829920,1557233083,@shmulyt http://twitter.com/aplusk  ...  i'm waiting for you to catch up to him in followers... ,Sun Apr 19 02:48:55 PDT 2009
1027010,1027010,1932380012,thinking about college! and not doing my homework lol ,Tue May 26 21:21:06 PDT 2009
1003947,1003947,1880364102,U GOTTA FIGHT... FOR UR RIGHT... TO.... LISTEN TO FRED BASSET ON THE RADIO!!!! ,Fri May 22 00:59:01 PDT 2009
482501,482501,2180018933,@MelanieNugent awe I'm sorry your bored  work has been boring too!,Mon Jun 15 09:54:07 PDT 2009
602509,602509,2221417222,Upset that Oliver throws my belongs on the floor and lose it. ,Thu Jun 18 05:20:36 PDT 2009
596035,596035,2218912470,@the_suze the update is awesome... if only the mms part worked ,Wed Jun 17 23:24:04 PDT 2009
733786,733786,2264396335,The journey continues - now in Aberdeen. Downside is 560 miles home later today...  AND missing the F1!,Sun Jun 21 03:44:27 PDT 2009
1003894,1003894,1880362465,Moulin Rouge! is awesome ,Fri May 22 00:58:39 PDT 2009
1368083,1368083,2050530406,@sueissilly ,Fri Jun 05 18:50:08 PDT 2009
575224,575224,2210965191,typing up flipping r.e coursework  suckish or what?,Wed Jun 17 12:15:16 PDT 2009
277740,277740,1991354514,"@judiperkins @halfmadshabby wanted one at Bangalore, India.  i cannot use the site that u gave for that.",Mon Jun 01 06:53:12 PDT 2009
3703,3703,1468653662,"@gavlp yes, I hope these shocks are going to stop soon - I think I'm getting angry with Earth itself ",Tue Apr 07 02:58:42 PDT 2009
51073,51073,1678786797,Wondering why I keep receiving status change notes on almost all my Amazon orders lately. Hope none gets cancelled again... ,Sat May 02 07:43:11 PDT 2009
1396308,1396308,2053825819,know how i said i would be studying? yeah...that didnt hapen... Vettel aka &quot;Mini Schumi&quot; on Pole ,Sat Jun 06 05:48:58 PDT 2009
1021973,1021973,1882679172,&lt;---- Fighting the NWO every day. ,Fri May 22 07:17:54 PDT 2009
1046069,1046069,1957619354,"@yashgupta its simple to make ! so simple to make  i can do it, anyone can do it in a matter of minutes! but u wil get ur turn fo sure ",Fri May 29 01:04:05 PDT 2009
809871,809871,1469615089,@perfilip Glad that you enjoyed it brother! it's been so much fun sharing the Gospel. ,Tue Apr 07 06:54:43 PDT 2009
1497819,1497819,2070449705,BRAND NEW WEEK!!! Let's do this! How was your weekend? ,Sun Jun 07 17:42:57 PDT 2009
390662,390662,2054735028,Mom is taking me to Rock Creek Park!!  I'm just a little nervous because it will be my first ride on the Metro ,Sat Jun 06 07:59:00 PDT 2009
1091748,1091748,1969914426,off to see Night at the Museum 2 ,Sat May 30 01:42:44 PDT 2009
676852,676852,2248513983,"Also, I just tried to stick my hand into the TV. It didn't work. ",Fri Jun 19 20:44:43 PDT 2009
40123,40123,1573702954,"is still up, cant sleep ",Tue Apr 21 02:26:48 PDT 2009
1411841,1411841,2056552780,@splatEric I say go bigger! stage a protest or boycott TV LOL  or maybes just call and explain the mix-up hehe,Sat Jun 06 11:21:18 PDT 2009
165748,165748,1961038485,i wish i could go to meet in the middle tomorrow. ,Fri May 29 08:53:30 PDT 2009
284242,284242,1993132280,@neeeenee it's the bloody network ,Mon Jun 01 09:53:03 PDT 2009
448637,448637,2069044083,"@TamaraBroitman I hope you get all the help you need to feel better soon  And if the 14th isn't good, that's cool. There's no rush ",Sun Jun 07 15:09:41 PDT 2009
680392,680392,2249479144,really wish i was going to IMATS  i want sum mufe goodies and brushes,Fri Jun 19 22:24:33 PDT 2009
110228,110228,1824784276,@majic13 that is a lame plan - if it's Monday then i have to go to work today and won't be playing Mortals ,Sun May 17 02:55:12 PDT 2009
274721,274721,1990654203,@MaggieMags they're canceling my surgery. ,Mon Jun 01 05:25:36 PDT 2009
908465,908465,1696217294,@branchuchan Obviously not too bad ,Mon May 04 07:50:57 PDT 2009
1027472,1027472,1932461730,@AtotheJ I would have been her friend ,Tue May 26 21:30:53 PDT 2009
1164171,1164171,1979738136,@Ilkee thanks.  ugh. i'm running late and starving  #andyhurleyday,Sun May 31 04:18:15 PDT 2009
1112024,1112024,1972330944,Ok.... Got em both running.  I'll let you know the outcome shortly tweeps.  First tho.... Sleeeeeep ,Sat May 30 09:01:28 PDT 2009
568053,568053,2207395139,@nell_xo She rang you? Booo  haha,Wed Jun 17 07:52:55 PDT 2009
347484,347484,2016472227,@xthemusic ...they sent us  also it was the CD rather than the player,Wed Jun 03 06:50:15 PDT 2009
1509657,1509657,2174838181,@deadlyx haha ,Sun Jun 14 23:26:05 PDT 2009
597113,597113,2219185892,"@Freshdotdaily Damn Son. Last time I did that. I ended up throwing up in the LES, and Mysteriously found myself in Bushwick. ",Wed Jun 17 23:59:07 PDT 2009
1522855,1522855,2176498444,could my two favourite americans please stop hogging the Tweetdeck messages pane. Thank you ,Mon Jun 15 04:02:07 PDT 2009
781866,781866,2323511501,@computerexo she block the first twitter 'tai kwau tao' ,Thu Jun 25 00:49:02 PDT 2009
139826,139826,1880891497,Deeezam twidroid is an asshole.... ugh how bout the last hour my shit ain't update not once.. wtf?! I'm bout to fire this damn app!! G1 ,Fri May 22 02:52:21 PDT 2009
214373,214373,1975223407,Its a tradition now for me to cry on my birthday.  And not in a good way.  ,Sat May 30 14:42:24 PDT 2009
841646,841646,1563512954,had a great day today assembling the fashion show set and painting it. looking good ,Sun Apr 19 23:07:24 PDT 2009
67744,67744,1692491651,@modelprincessdy yeah aiiight i hope so. Im tryin to bileve you.  haha,Sun May 03 20:06:38 PDT 2009
1584019,1584019,2190504316,is excited for his 1st day of MBA Class...  http://plurk.com/p/11b8hg,Tue Jun 16 02:55:18 PDT 2009
1311386,1311386,2013470482,Tried to stay up; @OfficialTL cant wait til new moon finally comes out ,Tue Jun 02 22:45:17 PDT 2009
490885,490885,2183600378,"Ok, barely made it thru this Monday.....Time for a cookie break, then off to do more work. ",Mon Jun 15 14:43:47 PDT 2009
804641,804641,1468544452,@modejunkie awww sweetness! But he's still a cutie! ,Tue Apr 07 02:19:19 PDT 2009
1019704,1019704,1882232954,@erickraus aren't you the #powershell guy? ,Fri May 22 06:29:32 PDT 2009
1034520,1034520,1956003931,@taylorswift13 hey taylor!!! please watch this. your fans made this.  please watch it! http://bit.ly/1wy6o,Thu May 28 21:00:31 PDT 2009
1016553,1016553,1881724316,@amykayODT  Awh. Missed you too. ,Fri May 22 05:24:30 PDT 2009
1303031,1303031,2008967551,"shower complete, naptime -- someone's got his mama's bullheadedness. baby announcements mailed today, btw. ",Tue Jun 02 14:56:31 PDT 2009
1022178,1022178,1882737570,Yay its Friday ,Fri May 22 07:24:01 PDT 2009
1078565,1078565,1967886909,What room in your house best reflects your personality? Explain why. ,Fri May 29 20:23:26 PDT 2009
1247730,1247730,1995614979,good night 2 everyone ... ,Mon Jun 01 13:46:25 PDT 2009
1413781,1413781,2056915663,@Jus_Lish ,Sat Jun 06 12:01:58 PDT 2009
185853,185853,1968164508,i can't bike today. saaad. ,Fri May 29 20:53:08 PDT 2009
611270,611270,2224512483,I haven't  got any food in and have a new credit card being sent to me so I can't take any money out for a take away.  I might die. ,Thu Jun 18 09:35:37 PDT 2009
77435,77435,1696212081,@Nightpool I have a 5:30 to 8 class or I would ,Mon May 04 07:50:19 PDT 2009
485460,485460,2181141802,"there's some song about marky and a pie coming from my computer. wtf, STOP! i'm trying to listen to lauren conrad explaining LA Candy ",Mon Jun 15 11:25:28 PDT 2009
1415918,1415918,2057316767,time to sleep before someone wakes up..yahlalala ,Sat Jun 06 12:46:34 PDT 2009
1237268,1237268,1992996434,"@andrewwalden quite  hopefully she doesn't figure it out, otherwise you're in trouble",Mon Jun 01 09:39:48 PDT 2009
621865,621865,2228979502,Brrr... bloody freezing in the office again... ,Thu Jun 18 15:07:43 PDT 2009
720834,720834,2261008539,"@star_johnson that's the one I was listening to ;-) it is good, but not quite as good as American idiot  still awsome tho...",Sat Jun 20 20:07:09 PDT 2009
1584856,1584856,2190609103,@NickHexum I get chills whenever I listen to the new album. You guys are the best ,Tue Jun 16 03:13:12 PDT 2009
97808,97808,1793095522,"damn, just seen Leah's PE kit on the back of the chair, she needed it today too ",Thu May 14 01:21:21 PDT 2009
381101,381101,2052710944,drinking+trampoline wrestling ain't no way to live  someone rub my head,Sat Jun 06 01:43:31 PDT 2009
1205098,1205098,1986452268,haha did anyone see that commercial!? what's up BIAAATCH? I just spit out my gatorade everywhere  DFGHJSERYU jajajaja,Sun May 31 18:51:15 PDT 2009
233899,233899,1979469752,@TheParaplanner certainly did  Just plucking up courage to look at my office emails for the first time in 5 days!,Sun May 31 03:10:58 PDT 2009
704598,704598,2256098732,CRAZY HANGOVER TRYING 2 GET IT TOGETHER  ,Sat Jun 20 12:15:29 PDT 2009
299388,299388,1997996571,Ugh my computer just froze ,Mon Jun 01 17:49:07 PDT 2009
321981,321981,2004030441,@achtung_meggie I feel you there  you poor thing.,Tue Jun 02 07:33:12 PDT 2009
1161586,1161586,1979520714,"@mika1993 my tita sent me a box, they're new! ",Sun May 31 03:24:21 PDT 2009
182360,182360,1967125980,ugh..am getting the cardinals feed instead of giants ,Fri May 29 19:01:15 PDT 2009
909121,909121,1751105191,@PackFM not if i'm not on the list ,Sat May 09 18:40:33 PDT 2009
3598,3598,1468631241,insomnia has got the best of me again... ohhh so tired and can't find sleep ,Tue Apr 07 02:50:31 PDT 2009
1435856,1435856,2060889038,Listening to Michael Buble on public TV.  Happiness.,Sat Jun 06 19:46:30 PDT 2009
1422672,1422672,2058535000,Is chilling with family at home ,Sat Jun 06 15:08:00 PDT 2009
177340,177340,1965597341,Uhh badddd day. Tired and ready for it to be over ,Fri May 29 16:12:07 PDT 2009
1395280,1395280,2053705674,@noelrodriguez get there 7/7 leave 7/9 so I don't think so hun haha. I already have tix for shrek... but I wanted to see somthin else ,Sat Jun 06 05:26:57 PDT 2009
604793,604793,2222050430,@lilroxybabe8188 sounds like your having a bad day alrady ,Thu Jun 18 06:25:18 PDT 2009
268346,268346,1989384503,Bit disappointed by the Smashing Magazine wallpapers this month. Couldn't find one I liked  http://moourl.com/rxtyi,Mon Jun 01 01:20:31 PDT 2009
1257240,1257240,1997659434,@fittorrent Optimism always helps  stay strong,Mon Jun 01 17:14:07 PDT 2009
1136971,1136971,1976674583,Just finished a WONDERFUL meal at today's wedding reception. Waiting for the cake cutting and I'm outta here ,Sat May 30 18:44:28 PDT 2009
310949,310949,2001199113,@bradiewebbstack awww is andy being mean again?  Now i want maccas. ,Tue Jun 02 00:08:07 PDT 2009
1530169,1530169,2177722022,"@aaroncoles best choice, one of my all time faves  You like the Libertines?",Mon Jun 15 06:35:35 PDT 2009
1322499,1322499,2014802349,@Lassam hehehe   Who's Wojniak?,Wed Jun 03 02:44:12 PDT 2009
302365,302365,1998971683,@jlovesjonas I miss you tooooo  Haha. And twitter doesn't seem to like you very muchh. LOVEE YOUU &lt;3,Mon Jun 01 19:25:43 PDT 2009
548570,548570,2202404049,"Feels like I might have another sleepless nite, migraine again ",Tue Jun 16 21:44:20 PDT 2009
1396384,1396384,2053835749,@frankjm Awesome! I'm gonna check it out. ,Sat Jun 06 05:50:44 PDT 2009
535628,535628,2198051003,Did Twitter had a downtime? ,Tue Jun 16 15:32:27 PDT 2009
416316,416316,2061277259,Home early.. how boring ,Sat Jun 06 20:32:11 PDT 2009
704436,704436,2256041088,"Supposed to be seeing HUMPDAY at #BAMcinemaFEST tonight, but might have to cancel if the weather stays this lame. ",Sat Jun 20 12:10:19 PDT 2009
1588968,1588968,2191163526,@Soeske Cool! You're on the list ,Tue Jun 16 04:40:10 PDT 2009
828426,828426,1557017995,"@JonathanRKnight Goodnight, sweetie. ",Sun Apr 19 01:33:14 PDT 2009
1380012,1380012,2052193081,@ddoomen Yes you should ,Fri Jun 05 23:56:50 PDT 2009
1428552,1428552,2059583020,@Siguenm same! See you all in 5 days ,Sat Jun 06 17:13:28 PDT 2009
1124033,1124033,1974594889,Thanks for the birthday wishes! Was a lovely birthday ,Sat May 30 13:27:17 PDT 2009
1571045,1571045,2188701616,Got new pens and post-it notes today! So excited!! ,Mon Jun 15 22:23:33 PDT 2009
1257013,1257013,1997600689,"Going to go play Tear's Don't Fall, Hand of Blood and Clairvoyant Disease on guitar ",Mon Jun 01 17:07:57 PDT 2009
516759,516759,2191147153,@imbenmills: its sick. Way expensive tho.  you at alex later?,Tue Jun 16 04:37:52 PDT 2009
997576,997576,1836098979,"@lauramillz88 well... me and laura are, you aren't ",Mon May 18 07:22:06 PDT 2009
1552363,1552363,2184370023,@PaganFeed Thanks for the retweets! ,Mon Jun 15 15:48:38 PDT 2009
